age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
65,15,1,3,2,1,1,3654,11638,0,19,3,1,3,39,5,3,14,14,9,1
37,4,1,4,3,5,1,1990,3379,5,17,4,2,1,7,0,1,2,2,2,1
25,21,3,4,2,1,2,3160,11675,9,25,1,3,2,16,3,4,16,15,12,1
24,13,1,4,2,1,2,16136,26054,1,22,3,1,3,32,5,3,32,15,11,0
20,22,4,1,4,2,2,11336,12266,4,16,4,4,0,33,0,4,33,14,2,1
34,19,5,4,1,2,4,15269,19184,7,22,2,1,0,29,3,2,29,8,11,1
50,2,5,1,1,1,4,17206,17195,2,19,1,3,3,31,5,3,18,0,10,1
65,14,5,3,3,3,1,3063,12929,8,13,4,2,3,9,3,4,8,8,8,1
29,29,2,4,4,2,4,11795,7267,6,11,3,4,2,39,2,4,39,10,0,1
39,4,1,3,1,5,4,19361,21879,8,24,4,4,1,30,0,2,30,4,1,0
39,16,4,2,4,4,3,9567,5257,0,18,1,2,0,26,3,2,26,5,10,1
63,21,2,3,1,2,4,9933,24942,4,11,3,3,1,39,6,4,24,7,15,0
47,20,3,2,4,1,3,16619,14069,2,10,2,1,0,6,3,4,6,6,6,0
55,14,4,3,3,3,2,5919,2981,3,17,2,3,1,10,2,1,6,6,6,1
55,27,4,1,2,4,3,12741,12668,3,19,2,4,0,20,5,4,19,17,14,1
62,29,4,3,3,2,3,9798,20472,6,24,4,1,1,37,5,4,35,11,0,1
25,15,5,1,1,3,2,17927,21336,9,18,1,1,2,18,6,1,18,3,14,1
44,28,4,1,3,3,2,15566,13656,7,10,2,2,0,14,1,1,1,1,1,1
44,3,1,4,2,3,1,1883,20510,9,16,3,3,2,33,1,4,33,10,12,1
51,8,4,1,3,1,1,10415,23196,4,11,3,1,0,16,5,1,16,6,12,1
38,16,5,2,1,5,1,12085,10063,9,15,3,2,0,23,6,3,23,14,1,1
47,10,4,4,1,3,1,16008,22245,6,22,4,3,0,10,4,2,8,8,8,1
50,4,3,4,3,4,3,19452,24287,2,20,1,4,1,34,4,3,0,0,0,0
45,30,3,3,2,2,3,9120,20975,2,14,1,4,0,27,6,2,27,9,6,1
64,18,5,1,3,4,1,8820,11665,2,10,2,3,2,27,3,2,14,3,0,0
50,2,1,1,2,1,4,12901,21706,3,25,1,1,1,20,5,4,20,16,6,1
22,17,1,2,4,1,1,19170,8437,5,11,3,1,1,14,1,2,14,3,12,1
65,13,2,3,2,4,4,17259,12375,4,11,3,4,0,22,3,3,22,10,7,1
36,4,5,3,4,5,2,10649,4861,7,25,4,4,3,28,0,4,1,1,1,0
21,26,4,4,3,1,3,9269,14842,4,19,3,1,1,35,6,1,35,11,12,1
52,25,5,4,2,1,3,12805,20039,4,19,1,3,0,8,6,3,8,8,8,1
34,30,2,4,4,4,4,18692,20139,9,15,3,4,2,14,1,4,1,1,1,0
61,11,5,2,4,1,1,11379,26621,1,20,2,1,3,19,1,2,1,1,1,0
45,7,5,2,4,5,3,9744,8227,4,21,4,3,1,21,1,3,17,5,6,1
47,12,2,4,1,5,4,14285,23022,6,10,4,2,3,33,6,2,16,4,0,0
46,10,1,3,3,5,2,9473,13424,1,20,1,3,1,40,4,4,40,1,5,0
63,7,4,2,4,2,2,11679,11643,5,22,3,1,3,8,2,4,7,7,4,1
23,13,2,3,2,5,3,15605,12310,6,13,3,3,3,33,2,1,33,13,10,1
52,7,3,3,4,5,1,11985,20951,4,21,1,1,2,33,6,1,33,2,5,0
58,24,1,1,1,2,4,13391,17233,8,25,1,4,3,4,4,3,4,4,4,1
54,17,3,4,3,3,3,5861,15200,3,19,2,2,2,28,5,1,28,3,7,0
41,10,1,1,1,1,2,2596,21507,9,20,1,4,0,32,5,2,27,12,10,1
46,29,4,4,1,5,1,17863,23548,0,25,3,4,1,15,6,2,15,7,10,1
63,10,4,4,1,1,4,11155,12532,7,14,2,1,2,39,6,1,13,7,0,0
48,24,5,3,2,4,3,8919,25465,7,11,4,1,1,37,4,1,1,1,1,1
52,4,3,4,3,1,4,11334,23291,6,11,3,1,2,39,4,1,39,9,2,1
50,20,1,3,3,2,1,15628,11680,7,24,4,1,1,15,5,3,3,3,3,0
38,4,4,3,2,1,1,3072,23346,1,16,4,4,2,40,2,3,40,12,15,1
49,22,2,4,3,1,2,10487,12619,2,16,4,1,1,30,3,2,30,16,12,1
40,7,4,3,1,1,1,6624,9150,8,15,3,1,0,35,4,3,25,5,8,1
50,22,2,3,3,3,3,1938,3766,0,25,4,4,1,26,3,3,26,1,15,1
20,1,1,3,2,3,4,9176,5549,7,10,3,2,0,33,3,4,33,16,15,1
35,12,4,2,1,4,1,1761,20693,7,21,4,2,0,37,0,2,30,11,11,1
42,24,4,3,2,2,1,13941,11634,6,22,1,3,0,32,2,2,10,5,7,1
59,13,1,2,4,1,3,2669,3976,4,21,1,4,3,17,6,1,7,4,3,1
48,10,4,2,1,1,4,8128,17560,3,12,3,1,1,22,3,4,11,4,10,1
20,15,2,3,1,1,4,13091,14165,9,18,4,3,3,34,6,1,34,8,13,1
57,27,4,3,3,1,2,19315,25564,9,19,4,2,3,33,6,3,33,2,15,1
63,13,3,2,1,3,2,8308,4490,9,10,4,2,1,16,2,2,12,4,9,0
41,23,5,2,2,4,4,2126,13995,9,11,1,4,0,31,2,3,26,6,8,1
49,22,2,3,3,5,3,7021,22765,5,17,4,1,3,7,0,3,7,7,6,0
64,22,3,3,4,2,3,7437,14019,0,16,4,1,3,38,6,4,20,6,1,0
39,21,1,4,2,1,2,8039,24371,4,18,3,3,2,40,5,4,40,9,0,0
40,22,2,2,4,4,1,18587,9425,3,19,4,2,1,14,2,2,10,7,0,1
19,28,5,2,4,5,3,5135,14857,3,21,1,3,3,21,3,2,21,16,12,1
44,9,5,4,4,4,1,16111,22003,6,24,4,3,1,20,5,4,20,4,15,1
59,26,1,2,1,3,3,12964,24444,8,24,1,3,1,27,5,4,27,14,2,1
19,9,1,1,2,5,4,9711,10689,7,24,1,1,3,40,1,4,2,2,2,0
43,15,2,2,2,4,2,8904,5976,7,21,2,2,1,33,3,4,6,6,6,0
34,10,4,4,1,3,1,3283,16205,4,13,1,3,0,23,3,2,13,12,13,1
57,24,1,1,3,4,1,3477,2704,5,13,2,2,3,28,2,2,14,14,14,1
50,26,4,3,4,4,4,4093,7452,1,16,2,2,3,15,3,3,8,8,8,1
26,25,3,4,2,5,3,8207,14849,2,10,4,3,3,6,6,3,6,6,1,0
60,29,5,4,1,3,1,10394,8094,4,19,2,3,2,11,1,3,11,9,3,0
65,10,4,3,4,1,3,15841,5681,1,21,3,4,2,29,2,2,18,4,13,0
56,8,5,4,3,2,4,7227,22522,2,18,1,1,2,26,4,1,26,10,14,1
46,24,4,2,3,5,2,14280,20300,3,11,3,2,2,17,3,3,17,14,13,1
59,16,3,3,4,3,1,4535,11566,5,24,2,3,3,34,3,1,12,1,7,1
43,17,1,4,3,4,3,11582,9501,4,10,4,3,0,24,0,1,0,0,0,0
52,26,3,3,2,3,1,3913,3845,9,16,1,2,1,37,4,1,37,4,15,1
42,27,1,3,2,2,3,3340,23038,3,15,3,3,1,25,4,4,20,5,4,1
41,5,1,3,2,2,3,6289,8413,1,21,4,4,3,33,6,2,33,14,5,0
30,4,5,1,3,1,3,1597,26495,4,12,2,2,0,19,1,2,12,3,12,1
24,18,3,4,2,1,4,16025,9990,4,10,4,3,1,40,6,3,40,9,11,0
53,24,4,1,1,2,2,8145,11628,6,21,3,2,0,22,4,3,22,18,15,1
62,19,3,4,2,5,1,3902,15230,0,14,4,3,3,9,6,2,0,0,0,0
37,4,5,2,2,5,2,9955,21474,3,19,3,3,2,22,6,4,22,9,14,0
18,28,1,2,3,4,3,8694,19754,4,23,4,1,0,27,0,2,27,3,4,0
25,7,5,2,2,1,3,5830,20312,7,13,1,2,1,31,1,1,31,3,4,0
63,10,2,4,4,4,2,10834,3636,7,14,4,1,1,33,6,2,7,5,7,1
33,25,2,3,1,1,2,11489,24564,0,10,1,3,1,26,6,4,25,7,13,0
31,18,4,3,3,2,1,16768,26667,4,10,3,2,2,20,4,2,13,13,6,0
29,19,5,1,1,5,3,11364,20227,9,14,1,2,0,30,1,2,23,7,5,1
40,4,4,1,4,5,2,3160,26760,0,15,4,4,0,28,4,2,28,15,12,1
32,10,4,2,3,2,4,14268,16707,0,14,1,4,1,40,4,1,3,3,3,0
45,1,2,1,3,4,3,15485,19215,1,11,3,3,0,17,6,3,17,16,15,1
51,23,4,4,2,4,3,3922,7538,1,18,4,3,1,19,5,4,13,0,13,1
19,18,2,4,1,3,1,4804,23699,8,14,1,3,0,26,4,1,26,18,13,1
49,5,1,1,4,1,4,3368,12317,3,20,1,3,2,40,6,2,40,17,9,1
40,15,5,1,4,4,1,16157,14454,2,20,2,4,2,22,3,2,2,2,2,0
39,17,4,1,3,2,4,9093,17449,0,14,1,2,3,29,4,3,29,16,1,0
42,3,2,1,2,4,1,4932,10455,1,19,2,1,3,35,3,3,35,11,12,1
39,12,3,2,3,5,4,12552,23711,5,18,3,2,3,22,2,3,22,11,0,0
39,2,4,2,3,1,4,6608,17059,8,12,2,2,0,17,5,1,17,5,0,0
59,1,1,1,3,3,4,13899,17630,4,14,3,4,2,40,0,4,39,6,3,0
23,23,1,4,3,1,2,10292,3286,3,24,1,2,2,9,1,3,9,7,1,1
32,21,3,2,4,5,3,10862,3529,4,22,1,2,2,15,1,2,11,2,5,0
60,17,2,4,4,5,4,6531,12000,8,21,2,3,1,40,2,4,40,16,15,1
54,22,4,3,3,5,2,11412,8655,6,14,3,1,0,21,4,2,7,7,7,1
50,16,2,4,3,5,2,7344,3877,7,11,1,2,0,31,0,2,31,10,11,0
25,5,1,1,2,2,1,17759,11941,3,20,2,2,3,16,2,4,16,16,8,0
61,15,2,3,3,3,3,8887,23815,7,13,2,1,1,40,2,1,40,15,9,1
61,3,1,2,4,5,3,18993,20862,5,20,2,3,1,25,1,4,13,12,10,1
22,28,2,2,1,5,1,17158,15055,4,20,1,4,2,36,3,3,36,8,14,1
56,7,3,3,4,4,3,18997,18484,6,11,3,4,3,8,3,4,8,8,8,1
21,11,5,4,2,3,1,4679,5087,5,14,1,2,0,32,4,3,25,6,9,1
23,10,3,2,4,1,2,8540,7828,2,19,4,3,1,26,4,3,23,16,7,1
62,9,3,1,1,3,2,10488,25809,4,22,4,4,2,22,6,4,22,7,3,0
49,14,5,3,3,3,4,8074,20675,8,21,1,4,0,36,6,4,30,7,12,0
47,13,5,1,1,3,1,4996,23851,6,11,3,4,2,38,2,3,38,2,11,0
64,29,4,3,3,5,2,6695,26680,3,19,2,4,0,17,4,2,1,1,1,0
52,25,4,2,3,5,2,15235,19077,6,24,4,4,2,30,3,4,17,11,0,1
57,30,3,4,4,2,1,3366,24170,4,23,4,2,0,15,0,1,15,14,6,1
33,25,3,3,4,1,2,15164,7406,1,18,1,4,3,28,1,3,28,3,9,0
30,2,1,3,4,4,3,7764,13432,5,19,4,2,0,12,3,2,10,6,2,0
59,3,1,1,2,3,2,16527,5491,6,15,4,1,0,10,6,4,1,1,1,1
47,7,4,2,4,1,1,17292,15358,7,17,2,1,0,25,5,4,13,4,5,0
36,21,4,1,2,1,3,2614,15354,5,18,2,3,2,20,4,2,3,3,3,1
34,18,1,2,4,2,3,15396,5392,7,24,3,2,1,38,1,1,38,10,4,0
36,3,1,1,3,4,2,19800,4268,6,22,4,3,0,39,5,3,33,4,11,1
45,10,2,3,2,3,4,17880,7632,1,17,3,1,0,38,1,4,38,7,1,0
43,22,2,1,1,4,3,17888,5783,5,14,3,1,3,16,2,1,8,8,8,1
54,29,1,4,2,2,1,6733,16479,8,14,2,1,0,39,4,3,39,10,8,1
43,7,2,2,2,5,4,4216,17387,5,15,2,1,3,40,2,1,40,18,10,1
40,9,5,2,1,1,4,5364,24357,3,23,1,4,0,13,1,3,6,6,3,0
26,17,4,3,2,3,3,13269,7969,6,10,2,1,2,23,2,3,16,9,9,1
29,11,4,2,3,5,2,18861,10981,2,22,3,4,1,22,4,1,22,4,0,0
18,7,1,4,4,2,4,14829,23032,4,20,4,4,1,23,3,3,10,0,1,0
18,24,3,1,1,4,2,5960,23323,0,17,3,3,1,21,0,4,21,16,8,1
64,28,1,3,4,1,3,19781,10850,9,11,3,4,2,17,5,4,17,16,15,1
51,14,2,4,3,3,1,9301,26408,2,15,3,3,3,27,3,1,27,0,6,0
49,19,3,2,1,5,4,9841,26241,7,23,2,4,1,17,1,1,15,0,9,0
65,4,2,2,4,5,1,8730,17172,8,23,3,4,2,35,3,3,3,3,1,0
42,26,5,4,4,1,2,18883,19402,8,18,1,1,2,35,2,3,35,3,15,1
57,6,2,1,3,4,2,17979,20337,9,22,4,2,0,23,4,1,21,8,6,0
62,10,5,1,4,2,1,1978,5657,1,12,2,4,3,10,3,2,10,10,10,1
18,7,5,3,3,4,3,1730,23230,3,11,3,2,2,20,3,1,20,14,3,1
33,13,2,2,2,4,3,1056,20680,4,19,1,2,3,39,4,2,39,15,9,1
56,14,2,4,3,4,4,3243,19158,2,14,4,2,1,40,2,2,40,15,1,1
22,4,5,1,2,1,4,2701,21195,0,20,3,4,1,34,0,1,15,12,11,1
39,8,3,3,1,1,3,18670,11572,5,18,4,2,1,9,3,1,8,8,3,0
46,5,5,2,4,2,3,9303,5182,9,15,2,4,0,34,5,1,34,8,4,0
20,1,4,2,3,4,1,16100,14979,1,23,2,1,0,33,1,2,33,8,12,1
29,4,5,3,3,1,2,13998,9867,8,25,1,4,3,13,6,4,8,3,8,0
43,3,3,3,4,2,2,10393,17155,0,17,2,3,3,12,2,4,12,9,3,0
33,9,4,1,4,2,4,1947,15006,8,17,1,1,0,9,2,1,5,2,5,1
54,8,1,4,1,4,3,7553,6329,6,16,3,2,2,17,3,1,3,3,2,0
39,1,1,2,1,3,1,1757,24551,9,14,4,2,3,27,5,3,27,18,5,1
46,27,3,4,3,4,4,15866,5097,1,11,2,3,3,10,6,3,10,10,0,0
31,6,5,2,1,3,1,12580,3404,5,23,4,1,1,33,4,3,33,15,7,1
45,9,2,2,2,2,3,6651,7101,7,24,4,3,3,34,6,1,34,16,11,1
22,7,3,4,1,1,3,8273,3369,1,19,3,2,3,7,3,4,4,4,4,0
64,4,4,3,1,5,3,11033,23881,4,19,3,4,2,38,3,4,38,9,7,1
47,13,4,1,3,2,2,4535,8665,5,14,2,2,3,17,4,1,10,10,9,1
63,17,1,2,2,1,3,19677,20448,2,21,3,3,2,40,1,1,11,11,3,0
22,28,4,3,1,2,4,18488,4765,1,25,4,4,1,18,4,2,18,14,3,0
29,2,3,2,2,4,2,9853,21201,5,16,1,4,0,20,3,2,12,10,4,0
33,28,4,1,2,3,1,1908,26175,2,21,1,2,1,14,0,4,3,3,3,1
43,5,3,2,2,2,4,5617,2716,1,21,1,4,2,13,4,3,13,13,10,1
43,12,2,1,4,1,4,11048,15850,0,16,2,1,2,6,1,4,1,1,1,1
65,27,1,1,4,4,1,3311,22424,7,20,3,2,3,7,4,2,7,7,4,1
38,21,4,2,4,5,2,17020,3711,0,25,3,2,3,26,4,4,21,14,4,0
56,8,3,2,4,4,4,18173,23751,4,22,3,1,0,24,2,2,12,4,12,1
53,6,5,1,3,3,4,14585,8261,5,24,3,2,2,21,2,2,20,1,7,1
50,8,1,3,1,4,4,15017,18392,2,11,4,3,2,20,3,3,20,15,5,0
47,18,2,4,4,5,2,17555,22502,6,16,1,3,1,27,3,3,27,17,1,0
54,3,3,1,3,1,2,13552,8086,1,15,4,2,0,40,6,2,32,15,3,1
40,22,2,2,1,2,2,14337,24767,6,16,2,1,1,28,4,1,28,4,3,0
27,12,2,2,4,3,4,2885,16362,1,20,1,4,3,36,0,3,36,0,4,1
22,29,4,3,1,5,3,2049,13223,4,25,1,1,3,21,5,2,21,18,14,1
53,26,4,4,4,3,1,11503,18220,6,17,4,3,1,25,3,1,25,9,14,1
51,3,3,1,3,4,3,2161,15392,2,13,2,2,3,38,4,1,10,10,5,1
48,22,5,1,2,3,2,1815,22051,3,10,2,1,1,32,4,4,10,10,10,1
27,6,3,4,2,5,4,4766,4246,0,17,1,4,2,33,5,4,33,14,4,0
36,2,5,1,1,2,4,4239,22010,2,17,3,4,2,27,4,3,18,1,15,0
49,23,2,4,3,2,3,14942,4822,8,12,2,4,3,36,5,1,36,5,13,1
18,12,1,2,2,3,3,9272,26667,9,12,4,4,0,13,5,3,13,10,13,1
22,2,3,4,4,1,1,1869,19234,4,14,2,1,2,28,6,2,28,14,15,1
62,6,3,1,2,3,4,6526,19491,7,23,1,4,3,36,4,3,18,8,10,0
21,17,5,4,1,4,3,8741,18683,1,12,3,3,0,36,6,1,36,11,5,0
33,3,2,3,1,2,1,5694,26486,2,24,2,4,3,35,4,4,20,3,7,0
41,2,2,2,3,2,2,2934,11669,6,23,1,3,1,37,2,3,23,13,3,1
33,23,5,2,1,2,3,18087,23784,9,14,2,1,3,34,5,4,25,2,10,1
19,30,2,4,2,1,2,17318,3082,3,24,3,3,1,40,1,3,40,16,2,0
45,20,4,1,2,1,1,19907,13148,8,17,4,1,2,11,5,2,11,11,8,1
49,8,1,3,2,5,2,7159,10167,6,10,1,4,2,18,1,1,18,7,2,1
44,22,3,2,2,3,4,16719,11557,0,11,1,2,3,29,4,3,29,11,10,1
37,12,1,2,3,3,4,13993,21184,3,11,3,3,0,14,3,2,14,11,7,1
41,26,3,1,4,4,2,14813,13728,9,21,1,3,3,32,0,2,2,2,2,0
29,4,4,1,4,2,4,2164,5951,5,25,3,2,3,22,6,2,12,1,11,1
52,5,2,3,3,1,1,1619,16677,5,13,1,1,2,11,4,4,8,8,4,1
50,13,5,4,1,4,4,8982,17969,9,18,3,1,2,12,0,4,12,8,12,0
50,29,4,1,4,4,2,4066,10967,5,11,2,4,3,15,2,2,15,0,8,1
60,15,1,4,1,1,2,9638,8768,4,21,2,3,2,34,1,2,13,3,2,0
54,25,5,3,4,3,2,3337,19836,2,25,2,1,1,26,6,3,7,7,7,1
29,23,2,4,1,2,3,6594,20065,1,23,1,4,3,24,2,3,18,15,9,1
20,16,4,2,3,3,2,3460,16039,2,20,3,1,2,39,3,1,31,17,7,1
18,10,5,4,2,4,1,7820,4303,8,22,3,2,3,34,3,3,34,1,13,1
50,30,4,3,1,2,4,4442,17163,2,24,4,2,2,24,5,1,22,5,12,1
57,30,4,3,2,5,4,17191,9157,2,21,2,2,1,20,6,1,20,2,12,1
27,25,2,3,1,4,3,17326,20235,0,18,4,4,1,17,6,1,17,17,6,1
60,23,3,4,1,3,3,11529,20281,1,16,2,3,3,13,6,4,13,12,11,1
61,16,5,2,1,3,1,18675,18129,2,19,4,2,1,21,4,3,15,15,6,1
46,12,2,1,1,3,2,11390,24209,1,17,2,2,1,37,5,2,23,13,13,0
30,17,4,2,1,1,3,15030,11519,7,10,3,1,2,31,3,1,31,10,10,1
29,16,2,4,2,4,4,6374,2244,5,22,2,2,3,26,3,2,10,10,9,1
48,12,3,4,1,2,3,14142,10948,6,14,1,3,2,19,5,1,10,10,8,1
63,8,5,1,2,3,3,13204,11015,0,18,2,4,2,17,2,3,3,3,3,0
19,20,3,4,3,3,2,8394,13019,5,21,2,2,0,25,0,1,25,1,7,0
52,3,1,3,4,1,3,18088,22191,1,13,3,4,1,5,1,3,4,4,2,0
40,16,5,3,1,2,1,1825,4779,5,11,1,4,2,35,3,2,35,13,13,1
34,30,3,3,4,4,4,10196,20230,2,15,3,3,2,36,5,3,32,1,12,0
43,13,4,3,2,5,2,12652,15723,6,11,4,1,2,28,3,2,13,12,5,0
25,23,5,3,3,1,4,17760,25405,2,12,4,1,1,31,2,3,31,9,10,1
46,28,5,4,3,4,1,1972,14803,8,23,1,4,1,38,6,1,6,6,5,1
43,19,2,1,3,5,1,12268,18857,2,17,4,2,1,10,6,1,9,6,4,0
27,8,4,1,4,3,3,1443,22515,6,24,1,4,3,24,1,3,1,1,1,1
43,22,1,3,2,3,3,1754,15698,3,25,2,1,2,29,6,2,9,9,8,1
51,5,3,4,1,2,3,17023,3792,7,12,4,2,1,34,6,2,34,14,6,1
58,20,2,2,1,5,4,11363,17376,1,11,2,1,2,36,2,2,20,1,3,0
24,8,3,2,2,3,1,11897,20118,7,15,3,3,3,39,0,3,39,4,5,1
21,24,1,4,4,3,2,6396,15117,8,23,4,1,0,30,2,3,7,7,4,0
62,12,1,3,1,2,3,4465,9215,7,12,3,2,3,28,1,3,17,0,0,1
28,1,5,1,2,4,4,3711,25613,5,25,3,2,1,8,6,3,8,6,1,0
46,25,1,4,1,3,3,19791,7188,9,10,1,4,1,40,1,2,40,17,0,0
53,30,3,2,3,1,1,6747,18018,0,21,3,2,3,31,3,2,29,0,8,1
42,21,4,2,1,1,2,19107,16701,6,23,1,3,2,8,0,4,3,0,3,1
38,20,4,2,4,4,1,2919,7281,0,24,1,1,1,36,4,3,34,6,15,1
53,6,5,3,2,5,4,18302,24242,6,24,1,4,1,22,3,4,13,13,4,0
27,22,3,2,4,2,3,14473,2944,1,23,1,4,3,15,6,3,13,5,7,1
54,18,3,4,2,1,1,17965,3511,7,12,1,2,2,36,5,4,36,11,9,1
26,8,1,4,3,1,4,15235,22465,1,15,2,3,3,19,2,2,19,14,3,0
41,7,3,2,2,4,3,16710,14718,2,25,1,4,3,28,2,2,28,12,0,0
52,1,2,4,1,5,2,15434,24502,2,12,4,3,2,22,1,4,22,11,12,0
52,21,1,2,1,5,1,14478,19242,0,18,1,3,2,20,5,1,20,1,12,1
65,16,2,2,3,4,3,4881,21944,4,16,2,1,0,30,1,3,30,17,3,1
53,12,5,1,2,1,3,2999,26805,4,23,4,1,3,31,5,4,31,3,6,1
35,6,4,3,3,2,3,15849,10369,9,14,4,1,2,40,1,4,40,9,10,1
56,20,5,3,1,1,3,11903,14120,4,11,2,3,1,36,4,1,6,6,1,0
49,2,4,1,4,5,1,17784,15721,8,24,4,1,0,26,4,2,12,5,1,1
41,29,5,1,3,1,3,15700,4615,5,18,2,4,3,22,3,4,22,5,5,1
40,14,3,3,4,2,4,6445,19997,5,14,3,4,2,33,4,2,7,7,7,0
49,4,2,2,4,3,1,3628,17629,2,16,3,2,0,11,5,3,11,11,2,1
54,1,4,2,2,1,3,19040,4840,4,18,1,3,0,35,1,1,35,4,6,1
29,23,1,3,3,4,1,18004,16051,9,13,1,1,1,18,5,2,15,5,9,1
30,18,2,2,4,3,4,1246,3774,6,18,1,4,0,26,3,4,25,3,14,1
40,13,1,1,4,4,4,6212,15262,2,10,1,3,3,29,3,1,28,5,13,0
42,2,2,2,2,4,1,4339,5871,1,21,2,3,2,28,6,1,28,17,8,0
52,9,2,2,2,4,3,3368,10273,4,15,3,1,0,26,0,1,5,5,5,0
58,21,5,4,1,1,3,13186,19229,2,11,2,3,0,36,4,1,36,2,12,1
47,2,4,4,4,5,4,2839,11408,4,17,4,1,3,32,2,1,32,9,8,1
34,27,4,4,1,3,3,7205,5260,8,14,4,1,1,30,2,3,30,3,10,1
37,25,2,2,4,2,4,5395,5145,9,24,4,1,1,40,0,3,40,14,3,1
65,9,3,3,1,5,3,16290,9802,0,25,4,3,2,17,1,1,17,11,1,0
42,1,3,1,2,1,4,4691,4263,3,12,4,3,3,37,0,4,37,14,14,1
39,11,1,2,3,4,2,8470,10155,9,11,3,1,1,32,1,4,30,9,0,0
30,3,1,3,2,2,3,4841,2922,4,17,2,3,2,31,4,3,15,11,5,0
36,20,5,2,1,3,3,5348,8695,1,16,4,1,2,39,4,2,39,7,4,0
53,30,2,1,1,5,3,18776,22672,1,18,1,2,1,36,3,1,36,2,5,1
29,23,1,2,3,5,1,7060,7758,0,17,3,3,3,37,3,4,13,6,6,1
58,26,1,1,4,2,3,16525,14576,7,20,1,3,0,38,3,3,38,17,8,1
36,4,2,2,1,1,1,5300,26515,1,13,3,2,1,3,3,3,3,2,3,0
29,18,5,1,1,3,1,4338,21014,2,25,3,2,0,29,2,2,29,14,9,1
26,23,1,2,1,2,4,6487,9816,1,11,1,2,0,32,6,2,32,1,10,1
24,6,5,1,3,4,1,4514,9556,3,23,1,1,3,35,3,4,35,14,5,0
45,3,4,4,2,3,1,18143,18225,0,22,4,1,3,34,3,2,29,12,5,0
31,22,5,2,1,5,2,12280,7930,2,11,1,4,2,39,3,2,13,9,12,1
48,11,3,2,3,2,3,11307,13633,4,11,2,2,3,22,1,1,22,7,14,0
36,15,3,3,1,5,1,10915,25384,9,23,3,4,2,27,5,3,27,15,2,1
64,22,5,3,4,5,3,12158,5512,0,20,3,1,1,6,3,3,6,6,6,0
33,28,3,1,3,5,1,9621,8066,3,21,4,3,0,17,0,2,9,1,7,1
22,5,4,2,1,1,4,11547,15207,5,15,3,2,3,14,3,3,3,3,3,0
52,20,2,1,3,5,2,14485,22106,3,16,1,3,1,37,3,3,37,7,0,0
29,10,3,4,1,4,1,3459,16322,6,21,3,1,2,31,2,4,12,10,12,1
42,12,3,3,2,4,3,6273,24032,6,15,3,2,3,20,5,3,20,0,5,0
38,15,5,1,1,3,4,19102,4060,5,11,1,4,0,32,3,2,32,10,6,1
53,17,4,1,3,5,3,10457,16013,8,13,1,4,1,39,5,4,39,17,10,1
40,10,2,3,4,5,4,6423,21418,1,12,3,1,3,27,1,3,27,14,7,0
33,6,5,2,4,2,2,18692,4387,9,20,2,3,3,24,4,3,22,8,14,0
56,18,5,1,4,1,4,18434,25392,7,22,1,1,1,31,5,4,31,8,11,1
62,13,4,3,1,3,3,6479,10031,7,13,2,3,2,24,5,4,4,0,4,0
59,3,2,2,2,5,3,16419,3799,9,14,2,1,2,30,3,3,25,6,15,0
56,30,4,4,1,2,1,3249,22791,3,16,4,4,3,38,6,1,38,11,14,1
31,24,2,3,4,1,4,3809,4780,5,23,2,3,2,25,3,1,25,9,10,1
48,10,4,1,3,3,3,3921,3127,5,18,4,1,2,27,3,3,2,2,2,1
22,30,5,4,4,3,1,5676,26914,4,24,2,2,1,23,2,3,23,15,6,1
52,14,5,2,3,5,2,3417,9365,0,20,4,4,2,33,6,4,33,5,7,1
40,6,1,2,2,3,3,17916,16635,2,11,1,4,2,33,4,4,33,10,10,0
46,3,3,3,3,2,1,14463,9611,6,17,3,2,1,33,2,3,19,18,8,1
60,16,4,3,1,3,3,9167,14646,7,12,3,1,3,29,2,3,29,18,9,1
28,7,1,3,1,4,4,2469,9535,1,18,4,3,3,28,2,3,19,17,6,1
35,20,3,2,1,2,1,8292,16504,2,19,1,4,1,40,6,3,40,14,14,0
64,14,4,4,3,1,4,7931,11364,3,21,4,1,0,32,1,1,17,15,14,0
29,9,2,2,1,1,2,2091,4808,4,25,4,2,1,37,4,4,37,13,15,1
26,15,3,1,1,5,4,17363,15055,2,13,1,3,0,19,1,2,19,7,2,0
27,21,5,2,1,5,1,1260,6297,4,24,2,1,2,31,1,3,5,5,5,1
61,3,1,1,2,4,3,11456,13209,7,25,2,1,3,24,4,3,24,1,14,1
34,2,3,4,3,1,1,14435,22943,7,12,1,4,0,40,1,3,40,5,8,1
55,27,3,3,3,1,4,10377,2448,1,19,4,4,0,40,6,2,40,12,0,1
24,2,5,3,4,1,4,16813,7008,5,15,3,3,2,39,4,4,2,2,2,0
63,3,4,2,3,1,3,5301,23277,3,25,4,1,3,27,5,4,18,11,7,1
30,18,2,3,2,3,2,8207,19177,8,19,2,2,2,12,5,3,9,1,5,0
57,14,5,4,3,2,1,17476,18820,9,22,1,2,3,25,3,3,4,4,4,0
59,20,2,3,2,2,3,9556,8012,1,18,1,3,3,21,2,4,21,16,2,1
26,18,4,2,2,4,3,14795,24253,7,16,1,1,2,24,5,2,8,5,8,0
